text_id,clause,answer,evidence,justification
authority_00078,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order as it merely describes colorful clothing."
authority_00078,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00078,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or power role; it merely describes a metaphorical instruction to conform."
authority_00079,D_entity,1,Macron parece o melhor para a França,"The text refers to Macron as a candidate for the French presidency, implying a contender for power."
authority_00079,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00079,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00079,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00079,A_order_stance,0,,"The text does not mention obedience, deference, or social order."
authority_00079,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00079,A_assess_authority,1,Macron parece o melhor para a França se quisermos um presidente pró-UE,The text judges Macron's fitness as a leader by comparing him to a preferred alternative (pro-EU president).
authority_00080,D_entity,1,"presidente, eleito de forma completamente legítima","The text refers to a president, who is an authority-holder in a government."
authority_00080,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00080,X_proportionality,0,,"The text does not raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00080,X_loyalty,0,,The text does not expressly raise concerns about in-group loyalty or betrayal.
authority_00080,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order, neither supporting nor opposing it."
authority_00080,A_order_values,0,,"The text does not explicitly evaluate or uphold obedience, hierarchy, tradition, or social order as values."
authority_00080,A_assess_authority,0,,"The text does not evaluate the authority of the new president in the context of power, but rather discusses the need for security measures during a virtual inauguration."
authority_00081,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as described in the question."
authority_00081,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00081,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00081,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00081,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order, neither supporting nor opposing it."
authority_00081,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values, either upholding or rejecting them."
authority_00081,A_assess_authority,0,,"The text does not evaluate a specific authority, leader, institution, or contender for power in its power role, but rather expresses dissatisfaction with police work conditions and criticizes the left for allegedly supporting anarchy."
authority_00082,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00082,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment; it discusses political reactions to terrorism and Le Pen's support.
authority_00082,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00082,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00082,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00082,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00082,A_assess_authority,0,,The text does not evaluate Le Pen's authority or fitness to lead; it merely disagrees with labeling her supporters as racists or extremists.
authority_00083,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, government, law, institution, or any other authority as defined."
authority_00083,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00083,X_proportionality,1,Quando é que o cabrão laranja alguma vez se importou com a lei?,"The text expresses concern about someone (the orange bastard) not respecting the law, implying a concern about unfairness or lack of merit."
authority_00083,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00083,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00083,A_order_values,0,,"The text does not explicitly uphold or reject obedience, hierarchy, tradition, or social order as values."
